# PteroDAQ recording
# 13:38:03, 18 Feb 2015
# Recording every 0.016666666666666666 sec (60.0 Hz)
# Analog reference is Power
# Averaging 32 readings together
# Scale: 0 to 3.3107 volts
# Recording channels:
#   RA-LA : Diff/PTE20-PTE21
# Notes:
#   Kevin Karplus in class
#   gain=1508
#   3.3v power supply
#   
0.0000000	-0.046174
0.0166666	-0.195810
0.0333333	-0.148120
0.0500000	-0.216725
0.0666666	-0.305132
0.0833333	-0.365653
0.1000000	-0.259463
0.1166667	-0.201771
0.1333333	0.500033
0.1500000	0.482654
0.1666667	-0.159538
0.1833333	-0.228748
0.2000000	-0.202377
0.2166667	-0.244308
0.2333333	-0.258453
0.2500000	-0.213896
0.2666667	-0.201367
0.2833333	-0.216118
0.3000000	-0.221473
0.3166666	-0.180958
0.3333333	-0.114172
0.3500000	-0.063350
0.3666667	-0.020005
0.3833333	0.025663
0.4000000	0.043951
0.4166666	0.205813
0.4333333	0.039910
0.4500000	0.003334
0.4666667	-0.059915
0.4833333	-0.025461
0.5000000	-0.129024
0.5166667	-0.336252
0.5333333	-0.218139
0.5500000	-0.192375
0.5666666	-0.211067
0.5833333	-0.075172
0.6000000	-0.084467
0.6166666	-0.440623
0.6333333	-0.300485
0.6500000	-0.232588
0.6666666	-0.198639
0.6833333	-0.205813
0.7000000	-0.201973
0.7166667	-0.194395
0.7333333	-0.172875
0.7500000	-0.201367
0.7666666	-0.196214
0.7833333	-0.223393
0.8000000	-0.148222
0.8166667	-0.136602
0.8333333	-0.235720
0.8500000	-0.177421
0.8666666	-0.145089
0.8833333	-0.158426
0.9000000	-0.121851
0.9166667	-0.142968
0.9333333	-0.076586
0.9500000	-0.034555
0.9666666	-0.187424
0.9833333	-0.157921
1.0000000	-0.122962
1.0166667	-0.127307
1.0333333	-0.075677
1.0500000	-0.042234
1.0666666	-0.022026
1.0833333	-0.013539
1.1000000	0.039404
1.1166666	-0.030412
1.1333333	-0.163478
1.1500000	-0.128923
1.1666667	-0.104169
1.1833333	-0.103967
1.2000000	0.032231
1.2166667	1.104134
1.2333333	0.382830
1.2500000	0.088205
1.2666667	-0.199346
1.2833333	-0.149131
1.3000000	-0.110434
1.3166666	-0.097905
1.3333333	-0.096187
1.3500000	-0.058804
1.3666667	-0.133167
1.3833334	-0.104877
1.4000000	-0.071231
1.4166666	-0.009902
1.4333333	0.005557
1.4500000	0.074161
1.4666667	0.106493
1.4833333	0.157113
1.5000000	0.171965
1.5166666	0.102452
